,player_name,player_height,Pos,3P%,3PA,Season
102304,DeAndre' Bembry,195.58,SF,0.264,1.0,2020
102305,DeAndre' Bembry,195.58,SF,0.417,0.6,2021
102306,DeAndre' Bembry,195.58,SF,0.417,0.8,2021
102326,De'Anthony Melton,187.96,PG,0.305,1.9,2018
102327,De'Anthony Melton,187.96,PG,0.286,2.3,2019
102328,De'Anthony Melton,187.96,PG,0.412,4.1,2020
102329,De'Anthony Melton,187.96,SG,0.374,5.1,2021
102330,De'Andre Hunter,200.66,SF,0.355,4.8,2019
102331,De'Andre Hunter,200.66,SF,0.326,4.1,2020
102332,De'Andre Hunter,200.66,SF,0.379,3.7,2021
102333,De'Aaron Fox,190.5,PG,0.307,2.1,2017
102334,De'Aaron Fox,190.5,PG,0.371,2.9,2018
102335,De'Aaron Fox,190.5,PG,0.292,3.6,2019
102336,De'Aaron Fox,190.5,PG,0.322,5.5,2020
102337,De'Aaron Fox,190.5,PG,0.297,4.2,2021
102338,David Nwaba,195.58,SG,0.2,0.3,2016
102339,David Nwaba,195.58,SG,0.346,0.7,2017
102340,David Nwaba,195.58,SF,0.32,1.5,2018
102341,David Nwaba,195.58,SF,0.429,1.4,2019
102342,David Nwaba,195.58,SF,0.27,2.1,2020
102343,David Nwaba,195.58,SF,0.306,1.1,2021
102344,Daryl Macon,187.96,SG,0.455,1.4,2018
102345,Daryl Macon,187.96,PG,0.5,0.5,2019
102346,Darius Bazley,203.2,PF,0.348,2.3,2019
102347,Darius Bazley,203.2,PF,0.29,5.2,2020
102348,Darius Bazley,203.2,PF,0.297,3.9,2021
102349,LeBron James,205.74,SG,0.29,2.7,2003
102350,LeBron James,205.74,SF,0.351,3.9,2004
102351,LeBron James,205.74,SF,0.335,4.8,2005
102352,LeBron James,205.74,SF,0.319,4.0,2006
102353,LeBron James,205.74,SF,0.315,4.8,2007
102354,LeBron James,205.74,SF,0.344,4.7,2008
102355,LeBron James,205.74,SF,0.333,5.1,2009
102356,LeBron James,205.74,SF,0.33,3.5,2010
102357,LeBron James,205.74,SF,0.362,2.4,2011
102358,LeBron James,205.74,PF,0.406,3.3,2012
102359,LeBron James,205.74,PF,0.379,4.0,2013
102360,LeBron James,205.74,SF,0.354,4.9,2014
102361,LeBron James,205.74,SF,0.309,3.7,2015
102362,LeBron James,205.74,SF,0.363,4.6,2016
102363,LeBron James,205.74,PF,0.367,5.0,2017
102364,LeBron James,205.74,SF,0.339,5.9,2018
102365,LeBron James,205.74,PG,0.348,6.3,2019
102366,LeBron James,205.74,PG,0.365,6.3,2020
102367,LeBron James,205.74,SF,0.359,8.0,2021
102371,Michael Kidd-Gilchrist,198.12,SF,0.429,1.0,2015
102374,Michael Kidd-Gilchrist,198.12,PF,0.34,0.7,2018
102375,Michael Kidd-Gilchrist,198.12,PF,0.25,0.8,2019
102376,Michael Kidd-Gilchrist,198.12,PF,0.294,1.4,2019
102377,Michael Kidd-Gilchrist,198.12,PF,0.0,0.2,2019
102378,Lonzo Ball,198.12,PG,0.305,5.7,2017
102379,Lonzo Ball,198.12,PG,0.329,4.9,2018
102380,Lonzo Ball,198.12,PG,0.378,8.3,2020
102381,Stephen Curry,190.5,PG,0.437,4.8,2009
102382,Stephen Curry,190.5,PG,0.442,4.6,2010
102383,Stephen Curry,190.5,PG,0.455,4.7,2011
102384,Stephen Curry,190.5,PG,0.453,7.7,2012
102385,Stephen Curry,190.5,PG,0.424,7.9,2013
102386,Stephen Curry,190.5,PG,0.443,8.1,2014
102387,Stephen Curry,190.5,PG,0.454,11.2,2015
102388,Stephen Curry,190.5,PG,0.411,10.0,2016
102389,Stephen Curry,190.5,PG,0.423,9.8,2017
102390,Stephen Curry,190.5,PG,0.437,11.7,2018
102391,Stephen Curry,190.5,PG,0.245,9.8,2019
102392,Stephen Curry,190.5,PG,0.421,12.7,2020
102393,Stephen Curry,190.5,PG,0.38,11.7,2021
102394,Sterling Brown,195.58,SG,0.352,1.7,2017
102395,Sterling Brown,195.58,SG,0.361,2.5,2018
102396,Sterling Brown,195.58,SF,0.324,2.6,2019
102397,Sterling Brown,195.58,SG,0.423,4.2,2020
102398,Sterling Brown,195.58,SG,0.304,1.9,2021
102408,Svi Mykhailiuk,200.66,SF,0.326,2.1,2018
102409,Svi Mykhailiuk,200.66,SF,0.318,2.2,2018
102410,Svi Mykhailiuk,200.66,SF,0.5,1.3,2018
102411,Svi Mykhailiuk,200.66,SF,0.404,5.1,2019
102412,Svi Mykhailiuk,200.66,SF-SG,0.334,4.8,2020
102413,Svi Mykhailiuk,200.66,SF,0.333,4.8,2020
102414,Svi Mykhailiuk,200.66,SG,0.336,4.8,2020
102415,Svi Mykhailiuk,200.66,SF,0.306,2.4,2021
102416,T.J. Leaf,208.28,PF,0.429,0.8,2017
102417,T.J. Leaf,208.28,PF,0.258,0.5,2018
102418,T.J. Leaf,208.28,PF,0.278,0.6,2019
102420,T.J. McConnell,185.42,PG,0.348,1.1,2015
102421,T.J. McConnell,185.42,PG,0.2,0.7,2016
102422,T.J. McConnell,185.42,PG,0.435,0.8,2017
102423,T.J. McConnell,185.42,PG,0.333,0.6,2018
102424,T.J. McConnell,185.42,PG,0.294,0.2,2019
102425,T.J. McConnell,185.42,PG,0.313,0.7,2020
102426,T.J. McConnell,185.42,PG,0.303,1.2,2021
102427,T.J. Warren,203.2,SF,0.238,0.5,2014
102428,T.J. Warren,203.2,SF,0.4,1.5,2015
102429,T.J. Warren,203.2,SF,0.265,1.5,2016
102430,T.J. Warren,203.2,SF,0.222,1.4,2017
102431,T.J. Warren,203.2,SF,0.428,4.2,2018
102432,T.J. Warren,203.2,SF,0.403,3.4,2019
102433,T.J. Warren,203.2,SF,0.0,1.8,2020
102444,Taj Gibson,205.74,PF,0.231,0.2,2016
102445,Taj Gibson,205.74,PF,0.167,0.2,2016
102447,Taj Gibson,205.74,PF,0.2,0.4,2017
102448,Taj Gibson,205.74,PF,0.324,0.5,2018
102449,Taj Gibson,205.74,C,0.286,0.2,2019
102450,Taj Gibson,205.74,C,0.2,0.3,2020
102451,Taj Gibson,205.74,C,0.395,0.7,2021
102452,Talen Horton-Tucker,193.04,SG,0.308,2.2,2019
102453,Talen Horton-Tucker,193.04,SG,0.282,2.0,2020
102454,Talen Horton-Tucker,193.04,SG,0.269,3.0,2021
102455,Tariq Owens,208.28,PF,0.0,0.7,2019
102456,Taurean Prince,200.66,SF,0.324,1.7,2016
102457,Taurean Prince,200.66,SF,0.385,5.6,2017
102458,Taurean Prince,200.66,SF,0.39,5.7,2018
102459,Taurean Prince,200.66,PF,0.339,6.7,2019
102460,Taurean Prince,200.66,PF,0.4,3.8,2020
102461,Taurean Prince,200.66,PF,0.351,3.1,2020
102462,Taurean Prince,200.66,PF,0.415,4.1,2020
102463,Taurean Prince,200.66,PF,0.376,3.3,2021
102464,Terance Mann,195.58,SF,0.35,0.5,2019
102465,Terance Mann,195.58,SG,0.418,1.4,2020
102466,Terance Mann,195.58,SF,0.365,2.6,2021
102467,Terence Davis,193.04,SG,0.388,3.4,2019
102468,Terence Davis,193.04,SG,0.367,4.4,2020
102469,Terence Davis,193.04,SG,0.361,3.6,2020
102470,Terence Davis,193.04,SG,0.372,5.4,2020
102471,Terence Davis,193.04,SG,0.329,5.0,2021
102472,Terrance Ferguson,198.12,SG,0.333,2.0,2017
102473,Terrance Ferguson,198.12,SG,0.366,3.9,2018
102474,Terrance Ferguson,198.12,SF,0.292,3.0,2019
102475,Terrance Ferguson,198.12,SG,0.0,0.4,2020
102476,Terrence Ross,198.12,SG,0.332,2.7,2012
102477,Terrence Ross,198.12,SG,0.395,5.0,2013
102478,Terrence Ross,198.12,SF,0.372,4.8,2014
102479,Terrence Ross,198.12,SF,0.386,4.6,2015
102480,Terrence Ross,198.12,SF,0.363,5.0,2016
102481,Terrence Ross,198.12,SF,0.375,4.7,2016
102482,Terrence Ross,198.12,SF,0.341,5.6,2016
102483,Terrence Ross,198.12,SG,0.323,3.9,2017
102484,Terrence Ross,198.12,SG,0.383,7.0,2018
102485,Terrence Ross,198.12,SG,0.351,7.3,2019
102486,Terrence Ross,198.12,SG,0.337,5.7,2020
102487,Terrence Ross,198.12,SG,0.292,4.2,2021
102488,Terry Rozier,185.42,PG,0.222,0.7,2015
102489,Terry Rozier,185.42,PG,0.318,2.4,2016
102490,Terry Rozier,185.42,PG,0.381,5.0,2017
102491,Terry Rozier,185.42,PG,0.353,4.3,2018
102492,Terry Rozier,185.42,PG,0.407,6.7,2019
102493,Terry Rozier,185.42,SG,0.389,8.3,2020
102494,Terry Rozier,185.42,SG,0.374,8.1,2021
102495,Thabo Sefolosha,198.12,SG,0.357,0.6,2006
102496,Thabo Sefolosha,198.12,SG,0.33,1.3,2007
102497,Thabo Sefolosha,198.12,SF-SG,0.276,1.3,2008
102498,Thabo Sefolosha,198.12,SF,0.3,1.2,2008
102499,Thabo Sefolosha,198.12,SG,0.243,1.6,2008
102500,Thabo Sefolosha,198.12,SG,0.313,1.6,2009
102501,Thabo Sefolosha,198.12,SG,0.275,1.3,2010
102502,Thabo Sefolosha,198.12,SG,0.437,1.7,2011
102503,Thabo Sefolosha,198.12,SG,0.419,3.2,2012
102504,Thabo Sefolosha,198.12,SG,0.316,2.5,2013
102505,Thabo Sefolosha,198.12,SF,0.321,1.5,2014
102506,Thabo Sefolosha,198.12,SF,0.339,1.7,2015
102507,Thabo Sefolosha,198.12,SF,0.342,1.9,2016
102508,Thabo Sefolosha,198.12,SF,0.381,2.2,2017
102509,Thabo Sefolosha,198.12,SF,0.436,1.6,2018
102510,Thabo Sefolosha,198.12,PF,0.278,1.3,2019
102511,Thaddeus Young,203.2,PF,0.316,0.3,2007
102512,Thaddeus Young,203.2,PF,0.341,2.2,2008
102513,Thaddeus Young,203.2,PF,0.348,2.1,2009
102514,Thaddeus Young,203.2,PF,0.273,0.3,2010
102517,Thaddeus Young,203.2,PF,0.308,3.7,2013
102518,Thaddeus Young,203.2,PF,0.33,1.5,2014
102519,Thaddeus Young,203.2,PF,0.292,1.4,2014
102520,Thaddeus Young,203.2,PF,0.38,1.8,2014
102521,Thaddeus Young,203.2,PF,0.233,0.4,2015
102522,Thaddeus Young,203.2,PF,0.381,1.6,2016
102523,Thaddeus Young,203.2,PF,0.32,2.2,2017
102524,Thaddeus Young,203.2,PF,0.349,1.8,2018
102525,Thaddeus Young,203.2,PF,0.356,3.5,2019
102526,Thaddeus Young,203.2,PF,0.267,0.7,2020
102527,Thaddeus Young,203.2,PF,0.354,0.9,2021
102528,Thaddeus Young,203.2,PF,0.0,0.2,2021
102529,Thaddeus Young,203.2,PF,0.395,1.7,2021
102530,Thanasis Antetokounmpo,198.12,SF,0.0,0.5,2015
102531,Thanasis Antetokounmpo,198.12,SF,0.0,0.5,2019
102532,Thanasis Antetokounmpo,198.12,SF,0.241,0.5,2020
102533,Thanasis Antetokounmpo,198.12,SF,0.143,0.3,2021
102534,Theo Pinson,195.58,SG,0.261,2.6,2018
102535,Theo Pinson,195.58,SG,0.188,2.4,2019
102536,Theo Pinson,195.58,SG,0.0,0.5,2020
102537,Theo Pinson,195.58,SF,0.333,1.6,2021
102538,Stanton Kidd,198.12,SG,0.0,0.3,2019
102539,Thomas Bryant,208.28,C,0.1,0.7,2017
102540,Thomas Bryant,208.28,C,0.333,1.4,2018
102541,Thomas Bryant,208.28,C,0.407,2.0,2019
102542,Thomas Bryant,208.28,C,0.429,2.1,2020
102543,Thomas Bryant,208.28,C,0.286,1.6,2021
102544,Stanley Johnson,198.12,SF,0.307,2.8,2015
102545,Stanley Johnson,198.12,SF,0.292,2.0,2016
102546,Stanley Johnson,198.12,SF,0.286,3.4,2017
102547,Stanley Johnson,198.12,SF,0.288,3.3,2018
102548,Stanley Johnson,198.12,SF,0.282,3.8,2018
102549,Stanley Johnson,198.12,SF,0.324,1.9,2018
102550,Stanley Johnson,198.12,PF,0.292,1.0,2019
102551,Stanley Johnson,198.12,PF,0.328,2.2,2020
102552,Stanley Johnson,198.12,PF,0.314,2.2,2021
102553,Solomon Hill,198.12,SF,0.304,0.8,2013
102554,Solomon Hill,198.12,SF,0.327,2.5,2014
102555,Solomon Hill,198.12,SF,0.324,1.3,2015
102556,Solomon Hill,198.12,SF,0.348,3.4,2016
102557,Solomon Hill,198.12,SF,0.19,1.8,2017
102558,Solomon Hill,198.12,SF,0.317,2.3,2018
102559,Solomon Hill,198.12,PF,0.368,2.9,2019
102560,Solomon Hill,198.12,PF,0.381,3.1,2019
102561,Solomon Hill,198.12,PF,0.292,2.2,2019
102562,Solomon Hill,198.12,PF,0.321,3.0,2020
102563,Solomon Hill,198.12,PF,0.154,1.0,2021
102564,Romeo Langford,193.04,SG,0.185,0.8,2019
102565,Romeo Langford,193.04,SG,0.278,1.0,2020
102566,Romeo Langford,193.04,SG,0.341,1.8,2021
102567,Romeo Langford,193.04,SG,0.349,1.9,2021
102568,Romeo Langford,193.04,SG,0.0,0.5,2021
102569,Rondae Hollis-Jefferson,198.12,SF,0.286,0.5,2015
102570,Rondae Hollis-Jefferson,198.12,SF,0.224,0.9,2016
102571,Rondae Hollis-Jefferson,198.12,SF,0.241,0.8,2017
102572,Rondae Hollis-Jefferson,198.12,SF,0.184,0.8,2018
102573,Rondae Hollis-Jefferson,198.12,PF,0.13,0.4,2019
102575,Royce O'Neale,193.04,SF,0.356,1.7,2017
102576,Royce O'Neale,193.04,SF,0.386,2.1,2018
102577,Royce O'Neale,193.04,SF,0.377,3.4,2019
102578,Royce O'Neale,193.04,SF,0.385,3.9,2020
102579,Royce O'Neale,193.04,SF,0.389,4.0,2021
102580,Rudy Gay,203.2,SF,0.364,1.8,2006
102581,Rudy Gay,203.2,SF,0.346,4.8,2007
102582,Rudy Gay,203.2,SF,0.351,3.1,2008
102583,Rudy Gay,203.2,SF,0.327,2.5,2009
102584,Rudy Gay,203.2,SF,0.396,2.7,2010
102585,Rudy Gay,203.2,SF,0.312,2.7,2011
102586,Rudy Gay,203.2,SF,0.323,3.5,2012
102587,Rudy Gay,203.2,SF,0.31,3.1,2012
102588,Rudy Gay,203.2,SF,0.336,4.0,2012
102589,Rudy Gay,203.2,SF,0.33,2.7,2013
102590,Rudy Gay,203.2,SF,0.373,3.3,2013
102591,Rudy Gay,203.2,SF,0.312,2.5,2013
102592,Rudy Gay,203.2,SF,0.359,3.2,2014
102593,Rudy Gay,203.2,SF,0.344,3.1,2015
102594,Rudy Gay,203.2,SF,0.372,3.8,2016
102595,Rudy Gay,203.2,PF,0.314,2.1,2017
102596,Rudy Gay,203.2,PF,0.402,2.7,2018
102597,Rudy Gay,203.2,PF,0.336,3.3,2019
102598,Rudy Gay,203.2,PF,0.381,4.4,2020
102599,Rudy Gay,203.2,PF,0.345,3.7,2021
102609,Rui Hachimura,203.2,PF,0.287,1.8,2019
102610,Rui Hachimura,203.2,PF,0.328,2.4,2020
102611,Rui Hachimura,203.2,PF,0.447,2.9,2021
102612,Russell Westbrook,190.5,PG,0.271,1.6,2008
102613,Russell Westbrook,190.5,PG,0.221,1.3,2009
102614,Russell Westbrook,190.5,PG,0.33,1.3,2010
102615,Russell Westbrook,190.5,PG,0.316,3.0,2011
102616,Russell Westbrook,190.5,PG,0.323,3.7,2012
102617,Russell Westbrook,190.5,PG,0.318,4.7,2013
102618,Russell Westbrook,190.5,PG,0.299,4.3,2014
102619,Russell Westbrook,190.5,PG,0.296,4.3,2015
102620,Russell Westbrook,190.5,PG,0.343,7.2,2016
102621,Russell Westbrook,190.5,PG,0.298,4.1,2017
102622,Russell Westbrook,190.5,PG,0.29,5.6,2018
102623,Russell Westbrook,190.5,PG,0.258,3.7,2019
102624,Russell Westbrook,190.5,PG,0.315,4.2,2020
102625,Russell Westbrook,190.5,PG,0.298,3.4,2021
102626,Ryan Anderson,205.74,PF,0.365,2.9,2008
102627,Ryan Anderson,205.74,PF,0.37,3.3,2009
102628,Ryan Anderson,205.74,PF,0.393,5.3,2010
102629,Ryan Anderson,205.74,PF,0.393,6.9,2011
102630,Ryan Anderson,205.74,PF,0.382,6.9,2012
102631,Ryan Anderson,205.74,PF,0.409,7.5,2013
102632,Ryan Anderson,205.74,PF,0.366,5.4,2015
102633,Ryan Anderson,205.74,PF,0.403,7.0,2016
102634,Ryan Anderson,205.74,PF,0.386,5.1,2017
102635,Ryan Anderson,205.74,PF,0.225,1.6,2018
102636,Ryan Anderson,205.74,PF,0.206,2.3,2018
102637,Ryan Anderson,205.74,PF,0.333,0.6,2018
102638,Ryan Anderson,205.74,C,0.2,2.5,2019
102639,Ryan Arcidiacono,190.5,PG,0.29,1.3,2017
102640,Ryan Arcidiacono,190.5,PG,0.391,2.4,2019
102641,Ryan Arcidiacono,190.5,PG,0.373,1.5,2020
102642,Ryan Broekhoff,198.12,SG,0.409,2.2,2018
102643,Ryan Broekhoff,198.12,SF,0.392,3.0,2019
102644,Sekou Doumbouya,203.2,PF,0.286,2.6,2019
102645,Sekou Doumbouya,203.2,PF,0.226,2.1,2020
102646,Sekou Doumbouya,203.2,PF,0.5,1.0,2021
102647,Semi Ojeleye,198.12,PF,0.32,1.7,2017
102648,Semi Ojeleye,198.12,PF,0.315,1.6,2018
102649,Semi Ojeleye,198.12,PF,0.378,1.8,2019
102650,Semi Ojeleye,198.12,PF,0.367,2.8,2020
102651,Semi Ojeleye,198.12,PF,0.3,1.7,2021
102652,Semi Ojeleye,198.12,PF,0.268,2.1,2021
102653,Semi Ojeleye,198.12,PF,0.444,0.9,2021
102657,Serge Ibaka,213.36,PF,0.351,0.7,2012
102658,Serge Ibaka,213.36,PF,0.383,0.7,2013
102659,Serge Ibaka,213.36,PF,0.376,3.2,2014
102660,Serge Ibaka,213.36,PF,0.326,2.4,2015
102661,Serge Ibaka,213.36,PF,0.391,4.0,2016
102662,Serge Ibaka,213.36,PF,0.388,3.8,2016
102663,Serge Ibaka,213.36,PF,0.398,4.5,2016
102664,Serge Ibaka,213.36,PF,0.36,3.9,2017
102665,Serge Ibaka,213.36,C,0.29,2.3,2018
102666,Serge Ibaka,213.36,C,0.385,3.3,2019
102667,Serge Ibaka,213.36,C,0.339,2.8,2020
102668,Serge Ibaka,213.36,C-PF,0.374,1.8,2021
102669,Serge Ibaka,213.36,C,0.387,1.8,2021
102670,Serge Ibaka,213.36,PF,0.351,1.9,2021
102674,Seth Curry,187.96,PG,0.0,0.5,2014
102675,Seth Curry,187.96,PG,0.45,2.5,2015
102676,Seth Curry,187.96,PG,0.425,4.6,2016
102677,Seth Curry,187.96,SG,0.45,3.4,2018
102678,Seth Curry,187.96,SG,0.452,5.0,2019
102679,Seth Curry,187.96,SG,0.45,4.9,2020
102680,Seth Curry,187.96,SG,0.422,5.8,2021
102681,Seth Curry,187.96,SG,0.4,5.6,2021
102682,Seth Curry,187.96,SG,0.468,6.5,2021
102683,Shabazz Napier,182.88,PG,0.364,2.3,2014
102684,Shabazz Napier,182.88,PG,0.327,1.9,2015
102685,Shabazz Napier,182.88,PG,0.37,1.7,2016
102686,Shabazz Napier,182.88,PG,0.376,2.9,2017
102687,Shabazz Napier,182.88,PG,0.333,4.1,2018
102688,Shabazz Napier,182.88,PG,0.317,4.3,2019
102689,Shabazz Napier,182.88,PG,0.296,4.4,2019
102690,Shabazz Napier,182.88,PG,0.358,4.1,2019
102691,Shai Gilgeous-Alexander,195.58,PG,0.367,1.7,2018
102692,Shai Gilgeous-Alexander,195.58,SG,0.347,3.6,2019
102693,Shai Gilgeous-Alexander,195.58,SG,0.418,4.9,2020
102694,Shai Gilgeous-Alexander,195.58,PG,0.3,5.3,2021
102695,Shake Milton,195.58,SG,0.318,2.2,2018
102696,Shake Milton,195.58,SG,0.43,3.4,2019
102697,Shake Milton,195.58,SG,0.35,3.2,2020
102698,Shake Milton,195.58,PG,0.323,2.4,2021
102699,Shamorie Ponds,182.88,PG,0.5,0.5,2019
102700,Shaquille Harrison,200.66,PG,0.231,1.1,2017
102701,Shaquille Harrison,200.66,SG,0.27,1.2,2018
102702,Shaquille Harrison,200.66,SG,0.381,1.0,2019
102703,Shaquille Harrison,200.66,SG,0.188,0.5,2020
102705,Shaquille Harrison,200.66,SG,0.214,0.8,2020
102706,Shaquille Harrison,200.66,SG,0.0,1.0,2021
102707,Sindarius Thornwell,193.04,SG,0.377,0.8,2017
102708,Sindarius Thornwell,193.04,SG,0.2,0.2,2018
102709,Sindarius Thornwell,193.04,SF,0.5,2.0,2019
102710,Sindarius Thornwell,193.04,SG,0.304,1.1,2020
102711,Sindarius Thornwell,193.04,SG,0.333,0.6,2020
102712,Sindarius Thornwell,193.04,SG,0.286,2.0,2020
102713,Spencer Dinwiddie,195.58,PG,0.185,1.9,2014
102714,Spencer Dinwiddie,195.58,PG,0.1,0.8,2015
102715,Spencer Dinwiddie,195.58,PG,0.376,1.7,2016
102716,Spencer Dinwiddie,195.58,PG,0.326,5.4,2017
102717,Spencer Dinwiddie,195.58,PG,0.335,5.4,2018
102718,Spencer Dinwiddie,195.58,PG,0.308,6.3,2019
102719,Spencer Dinwiddie,195.58,SG,0.286,2.3,2020
102720,Spencer Dinwiddie,195.58,PG,0.339,4.9,2021
102721,Spencer Dinwiddie,195.58,PG,0.31,5.1,2021
102722,Spencer Dinwiddie,195.58,PG,0.404,4.5,2021
102723,Thon Maker,213.36,C,0.378,1.3,2016
102724,Thon Maker,213.36,C,0.298,1.4,2017
102725,Thon Maker,213.36,C-PF,0.32,2.4,2018
102726,Thon Maker,213.36,C,0.333,2.2,2018
102727,Thon Maker,213.36,PF,0.307,2.6,2018
102728,Thon Maker,213.36,C,0.344,1.1,2019
102729,Thon Maker,213.36,C,0.0,0.3,2020
102730,Tim Frazier,182.88,PG,0.294,1.5,2014
102731,Tim Frazier,182.88,PG,0.273,1.8,2014
102732,Tim Frazier,182.88,PG,0.333,1.2,2014
102733,Tim Frazier,182.88,PG,0.333,0.9,2015
102734,Tim Frazier,182.88,PG,0.176,0.5,2015
102735,Tim Frazier,182.88,PG,0.419,1.9,2015
102736,Tim Frazier,182.88,PG,0.313,2.0,2016
102737,Tim Frazier,182.88,PG,0.304,0.9,2017
102738,Tim Frazier,182.88,PG,0.366,1.7,2018
102739,Tim Frazier,182.88,PG,0.351,1.6,2018
102740,Tim Frazier,182.88,PG,0.417,2.0,2018
102741,Tim Frazier,182.88,PG,0.333,1.1,2019
102742,Tim Frazier,182.88,PG,0.0,1.6,2020
102743,Tim Frazier,182.88,PG,0.353,1.4,2021
102744,Tim Frazier,182.88,PG,0.353,1.7,2021
102746,Tim Hardaway Jr.,195.58,SG,0.363,4.4,2013
102747,Tim Hardaway Jr.,195.58,SG,0.342,5.1,2014
102748,Tim Hardaway Jr.,195.58,SG,0.338,2.8,2015
102749,Tim Hardaway Jr.,195.58,SG,0.357,5.3,2016
102750,Tim Hardaway Jr.,195.58,SG,0.317,7.2,2017
102751,Tim Hardaway Jr.,195.58,SG,0.34,7.3,2018
102752,Tim Hardaway Jr.,195.58,SG,0.347,7.3,2018
102753,Tim Hardaway Jr.,195.58,SG,0.321,7.4,2018
102754,Tim Hardaway Jr.,195.58,SG,0.398,7.2,2019
102755,Tim Hardaway Jr.,195.58,SG,0.391,7.6,2020
102756,Tim Hardaway Jr.,195.58,SG,0.336,7.2,2021
102759,Wayne Ellington,193.04,SG,0.395,2.1,2009
102760,Wayne Ellington,193.04,SG,0.397,2.0,2010
102761,Wayne Ellington,193.04,SG,0.324,2.1,2011
102762,Wayne Ellington,193.04,SG,0.392,3.1,2012
102763,Wayne Ellington,193.04,SG,0.423,2.4,2012
102764,Wayne Ellington,193.04,SG,0.371,3.8,2012
102765,Wayne Ellington,193.04,SG,0.424,1.3,2013
102766,Wayne Ellington,193.04,SG,0.37,3.7,2014
102767,Wayne Ellington,193.04,SG,0.358,3.5,2015
102768,Wayne Ellington,193.04,SG,0.378,6.4,2016
102769,Wayne Ellington,193.04,SG,0.392,7.5,2017
102770,Wayne Ellington,193.04,SG,0.371,7.0,2018
102771,Wayne Ellington,193.04,SG,0.368,6.2,2018
102772,Wayne Ellington,193.04,SG,0.373,7.8,2018
102773,Wayne Ellington,193.04,SG,0.35,4.0,2019
102774,Wayne Ellington,193.04,SG,0.422,6.0,2020
102775,Wayne Ellington,193.04,SG,0.389,4.9,2021
102776,Wendell Carter Jr.,205.74,C,0.188,0.7,2018
102777,Wendell Carter Jr.,205.74,C,0.207,0.7,2019
102778,Wendell Carter Jr.,205.74,C,0.294,0.9,2020
102779,Wendell Carter Jr.,205.74,C,0.364,0.7,2020
102780,Wendell Carter Jr.,205.74,C,0.241,1.3,2020
102781,Wendell Carter Jr.,205.74,C,0.327,3.5,2021
102782,Wenyen Gabriel,205.74,PF,0.3,0.7,2019
102783,Wenyen Gabriel,205.74,PF,0.125,0.7,2019
102784,Wenyen Gabriel,205.74,PF,0.417,0.6,2019
102785,Wenyen Gabriel,205.74,PF,0.406,1.5,2020
102786,Wenyen Gabriel,205.74,PF,0.286,1.1,2021
102788,Wenyen Gabriel,205.74,PF,0.4,0.8,2021
102789,Wenyen Gabriel,205.74,PF,0.261,1.2,2021
102790,Wes Iwundu,198.12,SF,0.196,0.7,2017
102791,Wes Iwundu,198.12,SF,0.367,1.2,2018
102792,Wes Iwundu,198.12,SF,0.341,1.6,2019
102793,Wes Iwundu,198.12,SF,0.122,1.0,2020
102794,Wes Iwundu,198.12,SF,0.13,1.0,2020
102795,Wes Iwundu,198.12,SF,0.111,1.0,2020
102796,Wes Iwundu,198.12,SF,0.6,1.7,2021
102797,Wesley Matthews,193.04,SG,0.382,2.0,2009
102798,Wesley Matthews,193.04,SG,0.407,4.6,2010
102799,Wesley Matthews,193.04,SG,0.383,5.1,2011
102800,Wesley Matthews,193.04,SG,0.398,6.2,2012
102801,Wesley Matthews,193.04,SG,0.393,6.2,2013
102802,Wesley Matthews,193.04,SG,0.389,7.4,2014
102803,Wesley Matthews,193.04,SF,0.36,6.7,2015
102804,Wesley Matthews,193.04,SG,0.363,6.6,2016
102805,Wesley Matthews,193.04,SF,0.381,6.4,2017
102806,Wesley Matthews,193.04,SF-SG,0.372,5.8,2018
102807,Wesley Matthews,193.04,SF,0.38,6.0,2018
102808,Wesley Matthews,193.04,SG,0.2,5.0,2018
102809,Wesley Matthews,193.04,SG,0.369,5.7,2018
102810,Wesley Matthews,193.04,SG,0.364,4.4,2019
102811,Wesley Matthews,193.04,SG,0.335,3.4,2020
102812,Wesley Matthews,193.04,SG,0.338,3.2,2021
102813,Will Barton,195.58,SG,0.138,0.9,2012
102814,Will Barton,195.58,SG,0.303,0.8,2013
102815,Will Barton,195.58,SG,0.271,1.5,2014
102816,Will Barton,195.58,SG,0.222,0.6,2014
102817,Will Barton,195.58,SG,0.284,2.4,2014
102818,Will Barton,195.58,SG,0.345,4.0,2015
102819,Will Barton,195.58,SG,0.37,3.9,2016
102820,Will Barton,195.58,SG,0.37,5.2,2017
102821,Will Barton,195.58,SF,0.342,4.6,2018
102822,Will Barton,195.58,SF,0.375,5.0,2019
102823,Will Barton,195.58,SF,0.381,4.6,2020
102824,Will Barton,195.58,SG,0.365,6.1,2021
102825,William Howard,203.2,PF,0.0,2.0,2019
102828,Willie Cauley-Stein,213.36,C,0.25,0.2,2017
102833,Willie Cauley-Stein,213.36,C,0.091,0.2,2020
102837,Wilson Chandler,203.2,SF,0.3,0.9,2007
102838,Wilson Chandler,203.2,SF,0.328,3.8,2008
102839,Wilson Chandler,203.2,SG,0.267,2.3,2009
102840,Wilson Chandler,203.2,SF,0.35,4.4,2010
102841,Wilson Chandler,203.2,SF,0.351,4.8,2010
102842,Wilson Chandler,203.2,SF,0.347,3.6,2010
102843,Wilson Chandler,203.2,SF,0.25,1.5,2011
102844,Wilson Chandler,203.2,PF,0.413,2.9,2012
